"","salary","age","elevel","car","zipcode","credit","brand","PredictedBrand"
"2881",41152.09512,56,"2",14,5,5e+05,"1","1"
"2882",69994.93533,68,"1",15,7,422831.0477,"0","0"
"2883",78284.95831,51,"1",2,4,226965.9522,"0","0"
"2884",120930.1125,67,"1",4,1,446318.418,"1","1"
"2885",50943.19083,29,"0",4,1,247777.4456,"0","0"
"2886",125664.9858,20,"3",8,3,311759.9713,"1","1"
"2887",38001.25672,39,"1",7,6,424859.5122,"1","1"
"2888",125231.123,57,"3",15,8,451439.4006,"1","1"
"2889",117846.8771,69,"2",8,4,259880.5499,"1","1"
"2890",75186.75986,69,"4",13,5,15904.2686,"1","1"
"2891",144258.2432,50,"1",5,8,281954.6714,"1","1"
"2892",129847.495,68,"2",19,5,185347.624,"1","1"
"2893",88440.60878,79,"1",8,5,116056.4369,"1","1"
"2894",32106.26792,24,"2",6,4,8489.56592,"1","1"
"2895",88951.76854,74,"0",19,2,56797.15575,"1","1"
"2896",53239.65222,65,"1",8,3,159378.5444,"0","0"
"2897",92914.68299,72,"4",3,5,255303.4296,"1","1"
"2898",20000,50,"4",18,4,106728.1833,"1","1"
"2899",33126.1081,68,"1",16,5,29410.88991,"0","0"
"2900",139875.0937,33,"4",4,8,337202.9524,"1","1"
"2901",52524.7243,38,"4",8,7,42008.39043,"0","0"
"2902",147109.618,36,"0",6,5,247877.7843,"1","1"
"2903",38056.89136,53,"4",9,8,112405.3701,"1","1"
"2904",104366.3511,74,"0",16,7,383328.0084,"1","1"
"2905",79877.15273,26,"3",3,4,392719.8628,"0","0"
"2906",38014.0722,38,"4",7,3,9414.502849,"1","1"
"2907",67717.72809,22,"0",9,2,333304.9064,"0","0"
"2908",136492.2219,35,"0",10,3,341278.6865,"1","1"
"2909",121495.5405,31,"2",14,7,6326.914031,"1","1"
"2910",118735.0959,60,"3",18,3,462528.1158,"1","1"
"2911",76892.78139,22,"1",18,3,112009.8565,"0","0"
"2912",114051.6654,80,"1",5,5,368849.6781,"1","1"
"2913",129049.3046,41,"4",7,7,215890.145,"1","1"
"2914",98747.53641,33,"1",14,7,363835.474,"0","0"
"2915",95154.59,43,"3",6,4,216137.453,"0","0"
"2916",119938.4492,33,"1",17,4,427726.8268,"1","1"
"2917",32823.84097,69,"0",1,2,330470.1721,"0","0"
"2918",108194.2975,60,"0",16,8,63262.25447,"1","1"
"2919",77182.64266,58,"0",16,3,470772.3361,"0","0"
"2920",134162.4426,46,"1",1,7,133972.0205,"1","1"
"2921",59923.53078,30,"3",6,4,271462.7102,"0","0"
"2922",90092.26977,38,"2",2,4,2960.830445,"0","0"
"2923",20000,55,"3",13,6,76301.49243,"1","1"
"2924",22200.23655,30,"2",14,0,255048.2538,"1","1"
"2925",126766.5153,49,"1",7,0,201482.8269,"1","1"
"2926",48821.20733,20,"2",7,1,292973.176,"1","1"
"2927",143198.9557,21,"1",10,7,360370.9539,"1","1"
"2928",90317.6563,57,"2",4,5,401940.9853,"0","0"
"2929",100760.2832,47,"0",3,5,359084.1791,"0","0"
"2930",108660.7955,37,"2",16,1,407763.3875,"1","1"
"2931",26631.11553,44,"3",5,4,392756.0347,"1","1"
"2932",57534.9474,31,"3",14,6,340242.8485,"0","0"
"2933",150000,31,"1",6,5,18746.06255,"1","1"
"2934",145473.729,30,"4",10,3,496336.6334,"1","1"
"2935",85455.10077,67,"2",15,2,38195.87775,"1","1"
"2936",40907.29653,40,"4",12,3,373519.9687,"1","1"
"2937",51209.43676,75,"3",15,0,471146.9306,"0","0"
"2938",74655.43259,30,"0",20,4,144253.8455,"0","0"
"2939",80011.43406,25,"2",5,2,16305.62117,"0","0"
"2940",39788.97359,77,"0",6,7,262594.5037,"0","0"
"2941",144477.9463,79,"1",18,4,185970.9044,"1","1"
"2942",133129.8363,26,"2",8,2,454015.3374,"1","1"
"2943",81246.85009,45,"3",5,1,478720.7346,"0","0"
"2944",87644.88836,64,"2",4,6,269107.3598,"1","1"
"2945",47946.20619,74,"1",18,2,325803.9257,"0","0"
"2946",26181.78817,34,"3",18,1,358373.8012,"1","1"
"2947",29100.65711,47,"3",2,6,123686.9846,"1","1"
"2948",150000,54,"3",5,3,452900.602,"1","1"
"2949",94215.50982,70,"2",19,3,320868.9744,"1","1"
"2950",36491.34304,60,"0",11,6,21063.10262,"0","0"
"2951",67583.09341,40,"4",20,8,462167.7236,"0","0"
"2952",83674.78362,52,"2",17,3,393531.427,"0","0"
"2953",53378.90553,31,"4",4,3,29724.58118,"0","0"
"2954",38347.60638,29,"1",3,0,302440.8337,"1","1"
"2955",39605.61329,37,"4",14,1,229431.4297,"1","1"
"2956",150000,60,"0",6,8,0,"1","1"
"2957",29145.05202,46,"3",14,2,413792.0936,"1","1"
"2958",41927.38947,77,"3",12,2,411092.8793,"0","0"
"2959",96174.1583,42,"4",18,1,16637.7827,"0","0"
"2960",120683.0567,23,"1",7,2,213369.5437,"1","1"
"2961",68366.16637,70,"0",8,2,177422.9105,"0","0"
"2962",101576.5534,37,"1",6,7,17597.54856,"1","1"
"2963",91741.34191,34,"4",7,4,32916.26359,"0","0"
"2964",52402.63038,60,"1",14,3,153606.1105,"0","0"
"2965",20000,46,"3",11,4,24278.0568,"1","1"
"2966",115304.8347,25,"0",10,4,190231.3212,"1","1"
"2967",69686.11181,44,"1",4,0,95997.85733,"1","1"
"2968",51415.90533,39,"4",13,2,455361.5833,"1","1"
"2969",111699.1717,33,"4",4,0,348029.4555,"1","1"
"2970",131707.6493,32,"3",14,2,318643.4027,"1","1"
"2971",148919.5045,23,"0",19,5,362707.202,"1","1"
"2972",43427.74892,25,"1",4,2,197251.6346,"1","1"
"2973",33956.11446,53,"2",16,4,429541.483,"1","1"
"2974",115828.06,68,"1",1,2,18030.9264,"1","1"
"2975",105146.6401,50,"1",15,0,386100.1275,"0","0"
"2976",126690.5332,34,"3",13,1,130693.9424,"1","1"
"2977",99713.75343,29,"3",12,8,121723.7579,"0","0"
"2978",92615.61198,58,"3",18,2,156798.0757,"0","0"
"2979",147261.7124,77,"3",13,7,265937.9077,"1","1"
"2980",97953.53656,59,"4",7,8,457752.0072,"0","0"
"2981",146023.5736,37,"2",10,2,321669.9196,"1","1"
"2982",111752.1903,57,"2",10,5,298985.084,"0","0"
"2983",126576.095,48,"2",10,4,133080.1973,"1","1"
"2984",112042.7647,67,"0",5,7,102123.8733,"1","1"
"2985",86634.13251,58,"4",8,6,62677.82283,"0","0"
"2986",130998.0254,33,"1",6,8,44132.73097,"1","1"
"2987",22525.55347,44,"0",11,1,272823.2757,"1","1"
"2988",137287.5028,72,"3",13,0,346449.8498,"1","1"
"2989",114207.1954,62,"2",20,4,357424.1046,"1","1"
"2990",113499.6563,30,"2",2,7,438957.5526,"1","1"
"2991",38186.91159,54,"0",16,6,16086.42305,"1","1"
"2992",64701.59678,65,"0",6,7,471612.2748,"0","0"
"2993",56898.05694,24,"1",1,6,306946.9072,"0","0"
"2994",114395.8693,58,"0",10,0,165181.6962,"0","0"
"2995",46201.10557,56,"1",18,7,483987.3029,"1","1"
"2996",129455.3961,72,"2",12,1,5794.417635,"1","1"
"2997",39866.86459,31,"0",19,2,308537.5774,"1","1"
"2998",144302.4264,69,"0",3,3,209210.9535,"1","1"
"2999",119578.3189,55,"1",11,6,394388.6206,"0","0"
"3000",49104.21862,34,"3",7,7,5e+05,"1","1"
"3001",76217.97536,30,"1",16,7,423390.3608,"0","0"
"3002",23247.75233,21,"4",18,4,275547.5064,"1","1"
"3003",97481.02374,20,"2",5,4,406829.4688,"0","0"
"3004",46683.10775,51,"0",16,1,359282.7366,"1","1"
"3005",144262.6344,60,"4",18,4,435470.7486,"1","1"
"3006",133167.5657,31,"3",15,1,246672.2746,"1","1"
"3007",81648.26667,68,"4",18,8,119645.3784,"1","1"
"3008",25164.92819,31,"4",15,6,26332.3825,"1","1"
"3009",58689.46673,33,"3",8,5,459145.5642,"0","0"
"3010",65932.92604,52,"1",16,2,398707.0481,"1","1"
"3011",23122.4621,25,"3",4,0,236424.3239,"1","1"
"3012",143075.5634,74,"3",17,5,264651.9842,"1","1"
"3013",83594.75226,46,"2",17,8,398033.715,"0","0"
"3014",145390.6465,65,"3",18,0,320227.9249,"1","1"
"3015",24024.06868,36,"0",7,2,116208.8373,"1","1"
"3016",118765.6484,35,"4",16,3,419233.2221,"1","1"
"3017",76848.81577,25,"3",5,8,32650.95348,"0","0"
"3018",147684.4187,64,"3",5,3,360761.563,"1","1"
"3019",71895.94714,30,"2",11,5,88101.00235,"0","0"
"3020",107445.4758,66,"1",11,3,484648.5118,"1","1"
"3021",117818.6109,32,"3",17,4,82083.67343,"1","1"
"3022",77988.89401,31,"1",17,8,127632.0273,"0","0"
"3023",31790.02989,59,"2",10,7,41599.14812,"1","1"
"3024",130436.9443,44,"1",8,7,430396.955,"1","1"
"3025",51339.42548,46,"4",4,0,94955.99896,"1","1"
"3026",125497.2896,36,"0",13,2,41166.91088,"1","1"
"3027",86405.30499,65,"1",15,8,97597.58206,"1","1"
"3028",26436.30019,49,"1",13,1,41034.86614,"1","1"
"3029",47982.19362,60,"2",3,7,214561.1293,"0","0"
"3030",148358.7815,54,"1",13,3,61081.16876,"1","1"
"3031",48503.40184,57,"2",6,7,403737.3018,"1","1"
"3032",55525.26841,49,"0",10,0,310990.5199,"1","1"
"3033",112460.1002,79,"1",17,1,245852.2423,"1","1"
"3034",20000,57,"4",11,3,407471.4079,"1","1"
"3035",46421.40043,57,"1",10,5,459970.5876,"1","1"
"3036",121948.6156,42,"2",16,5,209958.5362,"0","0"
"3037",98104.39844,66,"0",11,3,62725.50398,"1","1"
"3038",54154.60052,29,"0",1,3,374329.7347,"0","0"
"3039",136196.5888,61,"1",4,0,200663.1997,"1","1"
"3040",116523.9824,78,"1",18,5,491768.2903,"1","1"
"3041",149469.4587,30,"1",2,2,317345.2955,"1","1"
"3042",132581.1622,77,"2",2,1,163989.0859,"1","1"
"3043",146660.3486,27,"3",1,3,375791.1975,"1","1"
"3044",90500.48802,48,"1",12,4,145640.5506,"0","0"
"3045",119139.0282,77,"4",1,4,392656.5764,"1","1"
"3046",73840.7254,41,"0",12,8,373994.1499,"0","0"
"3047",76042.69349,76,"2",15,8,145115.0386,"1","1"
"3048",141170.557,71,"2",13,6,417359.8552,"1","1"
"3049",26766.82478,76,"4",14,6,147570.4196,"0","0"
"3050",55993.95161,41,"0",2,2,250816.2397,"1","1"
"3051",65270.34777,53,"0",2,3,338117.1749,"1","1"
"3052",29113.67189,70,"3",14,5,474245.49,"0","0"
"3053",126441.3766,71,"2",7,8,113446.0993,"1","1"
"3054",150000,52,"0",5,6,146295.3898,"1","1"
"3055",30053.3116,20,"4",14,5,11641.76899,"1","1"
"3056",40349.31081,60,"4",8,3,273497.7081,"1","1"
"3057",136686.6396,21,"3",15,8,198368.3004,"1","1"
"3058",119530.6957,40,"4",5,5,315373.935,"0","0"
"3059",117544.602,73,"2",14,4,440434.6298,"1","1"
"3060",120388.092,73,"1",11,5,355737.1948,"1","1"
"3061",44683.17091,74,"3",20,7,307704.517,"0","0"
"3062",91134.40251,52,"4",16,0,418937.7002,"0","0"
"3063",125341.046,46,"0",10,0,255660.59,"1","1"
"3064",128373.6902,32,"1",13,6,94597.60203,"1","1"
"3065",101338.703,73,"2",7,0,189333.0088,"1","1"
"3066",67883.97503,36,"0",7,6,387925.6604,"0","0"
"3067",49166.55867,72,"4",4,4,255269.9528,"0","0"
"3068",40455.34212,69,"4",6,4,176991.521,"0","0"
"3069",84694.7,30,"1",8,4,250221.696,"0","0"
"3070",148625.6882,72,"4",1,1,285932.7099,"1","1"
"3071",132077.5229,37,"1",18,1,299401.439,"1","1"
"3072",125728.7297,70,"0",1,5,147886.5471,"1","1"
"3073",35194.45986,57,"3",17,3,423390.3382,"1","1"
"3074",99807.39957,53,"4",20,8,20396.41602,"0","0"
"3075",67689.86579,39,"2",7,1,421981.21,"1","1"
"3076",77548.30614,69,"2",6,7,278091.4578,"1","1"
"3077",81267.00494,28,"1",13,3,402966.1359,"0","0"
"3078",111914.2961,51,"4",9,5,18718.69985,"0","0"
"3079",108812.5616,78,"2",15,4,379472.8383,"1","1"
"3080",92395.88867,67,"2",11,1,272035.2358,"1","1"
"3081",129217.7592,36,"3",1,8,118017.6604,"1","1"
"3082",82970.79842,49,"2",9,8,77398.21155,"0","0"
"3083",120219.7787,22,"0",7,7,438353.3624,"1","1"
"3084",150000,55,"0",1,5,52967.9648,"1","1"
"3085",75874.87706,34,"2",1,6,175609.8409,"0","0"
"3086",47084.64841,38,"4",13,7,114031.8956,"1","1"
"3087",71616.21283,57,"0",13,1,235347.1367,"1","1"
"3088",114235.5889,20,"0",6,4,389422.3778,"1","1"
"3089",37489.25801,71,"0",10,0,494354.675,"0","0"
"3090",47288.78976,45,"3",19,8,218635.408,"1","1"
"3091",122128.0174,75,"3",15,7,453851.3739,"1","1"
"3092",26103.65509,71,"0",10,4,246953.9916,"0","0"
"3093",23007.63541,64,"0",17,3,279673.0349,"1","1"
"3094",20808.87199,22,"0",14,8,114108.3233,"1","1"
"3095",115159.3892,68,"4",19,7,5e+05,"1","1"
"3096",107574.9823,46,"1",13,3,60456.07615,"0","0"
"3097",33869.81399,46,"1",4,3,38801.94649,"1","1"
"3098",44409.84309,42,"3",9,4,457788.3097,"1","1"
"3099",140468.9759,33,"4",18,6,173789.16,"1","1"
"3100",101066.7536,38,"0",17,3,41103.37933,"1","1"
"3101",63010.98878,76,"1",17,7,157096.4714,"0","0"
"3102",23229.01672,70,"1",13,1,97817.04769,"1","1"
"3103",131094.945,20,"0",19,7,28296.11318,"1","1"
"3104",35776.12709,29,"0",19,6,63147.07867,"1","1"
"3105",28875.47683,57,"1",19,6,269437.4542,"1","1"
"3106",49980.67258,42,"4",10,1,464018.9985,"1","1"
"3107",50380.37914,41,"0",9,3,479676.6857,"1","1"
"3108",59515.58634,58,"1",15,2,163228.4283,"0","0"
"3109",126678.7474,56,"0",3,1,115310.955,"1","1"
"3110",76960.95184,64,"3",11,8,473206.2764,"1","1"
"3111",138539.188,72,"3",1,8,63498.21135,"1","1"
"3112",114528.7864,46,"2",9,0,43487.03414,"0","0"
"3113",107866.5233,80,"4",6,8,38312.17185,"1","1"
"3114",113897.687,64,"3",11,4,376752.6653,"1","1"
"3115",112547.1223,22,"4",15,4,477439.5264,"1","1"
"3116",143239.8592,37,"1",10,5,240477.3689,"1","1"
"3117",26830.25699,70,"4",4,8,73267.63058,"0","0"
"3118",97959.04982,63,"1",4,3,0,"1","1"
"3119",68923.3912,20,"3",18,7,392922.1205,"0","0"
"3120",99033.11618,24,"1",19,5,370662.1075,"0","0"
"3121",99412.51833,74,"3",17,2,317447.7241,"1","1"
"3122",75361.36523,60,"1",2,2,207392.8593,"0","0"
"3123",96843.49389,54,"4",9,7,4017.750115,"0","0"
"3124",84203.22127,21,"1",3,7,52135.54403,"0","0"
"3125",79037.70349,42,"0",9,0,0,"0","0"
"3126",71862.52528,40,"0",10,3,407320.0751,"1","1"
"3127",33262.98922,27,"2",8,6,139062.8613,"1","1"
"3128",88044.48843,31,"4",15,3,322255.6502,"0","0"
"3129",35817.59524,54,"2",2,1,386728.2655,"1","1"
"3130",55694.32715,33,"3",5,2,246347.9796,"0","0"
"3131",36082.04199,73,"3",6,3,28983.25994,"0","0"
"3132",118632.6796,48,"2",4,0,112692.6493,"0","0"
"3133",49022.60555,30,"1",11,8,66129.49119,"1","1"
"3134",108689.3965,40,"0",4,4,225474.4512,"0","0"
"3135",137082.6524,37,"1",10,8,256322.8543,"1","1"
"3136",147671.0745,48,"1",13,1,62841.33474,"1","1"
"3137",41366.5876,28,"1",8,0,410485.7032,"1","1"
"3138",103165.3784,80,"0",13,5,441647.329,"1","1"
"3139",31102.94166,70,"2",19,7,369525.8456,"0","0"
"3140",81517.94219,31,"1",1,1,242085.0526,"0","0"
"3141",140061.7309,20,"3",16,4,79228.72044,"1","1"
"3142",126246.2335,77,"1",19,5,150048.4648,"1","1"
"3143",45686.33483,66,"3",4,1,202040.4688,"0","0"
"3144",84335.0978,72,"1",9,1,191251.8834,"1","1"
"3145",77981.00522,33,"4",11,3,63697.94998,"0","0"
"3146",102448.3458,46,"4",1,5,409674.135,"0","0"
"3147",40040.18339,35,"0",3,3,99803.51257,"1","1"
"3148",57325.63394,30,"0",4,3,201732.5706,"0","0"
"3149",134813.5471,58,"4",16,5,270960.8905,"1","1"
"3150",33775.24678,36,"2",2,6,485878.0886,"1","1"
"3151",58303.6497,30,"3",17,1,137074.9114,"0","0"
"3152",36261.92818,33,"2",5,3,172924.5945,"1","1"
"3153",129637.0031,22,"4",1,7,66660.01747,"1","1"
"3154",54416.35024,64,"3",2,4,31411.40277,"0","0"
"3155",62769.59782,75,"1",7,2,428442.9666,"0","0"
"3156",135406.9168,67,"1",3,3,175749.8695,"1","1"
"3157",21543.05112,34,"0",15,0,77041.88403,"1","1"
"3158",73443.47292,58,"2",1,8,465588.337,"0","0"
"3159",140998.7,72,"1",15,4,454947.659,"1","1"
"3160",78277.17,65,"2",20,0,49146.50719,"1","1"
"3161",95975.46445,60,"2",9,1,471029.3363,"1","1"
"3162",43832.67268,64,"2",8,5,242040.2964,"0","0"
"3163",104306.888,54,"3",8,4,360603.2471,"0","0"
"3164",23100.93076,70,"3",20,7,30309.13748,"1","1"
"3165",125924.6285,73,"0",5,7,330645.6817,"1","1"
"3166",80092.13978,41,"0",16,3,0,"0","0"
"3167",34575.81157,49,"0",19,5,122201.5746,"1","1"
"3168",97392.37045,25,"0",5,3,145979.2893,"0","0"
"3169",134300.3857,71,"1",8,0,354391.2522,"1","1"
"3170",63701.84592,51,"1",7,3,43344.30554,"1","1"
"3171",115171.7258,74,"0",17,1,369586.8295,"1","1"
"3172",93458.18989,25,"0",16,8,146163.0274,"0","0"
"3173",89582.05456,42,"2",2,2,5295.954085,"0","0"
"3174",61689.89863,39,"4",1,8,494727.8475,"0","0"
"3175",91825.67737,36,"2",6,6,187143.7442,"0","0"
"3176",36201.28865,68,"1",17,0,310679.3275,"0","0"
"3177",111724.8347,34,"4",4,4,45407.90802,"1","1"
"3178",43827.15235,36,"3",9,0,97299.99378,"1","1"
"3179",137254.3104,56,"1",17,8,482580.5517,"1","1"
"3180",27415.68358,77,"2",20,6,470343.2924,"0","0"
"3181",30625.31627,21,"3",10,7,13612.21514,"1","1"
"3182",28814.63501,73,"2",13,3,173463.651,"0","0"
"3183",72894.83285,59,"3",14,7,139441.0012,"0","0"
"3184",24232.90667,48,"0",2,7,389257.7595,"1","1"
"3185",106769.3934,37,"4",6,2,335986.1102,"1","1"
"3186",94875.11949,39,"3",11,6,157076.6931,"0","0"
"3187",103930.8245,24,"1",18,1,269319.1661,"1","1"
"3188",85759.65197,32,"2",11,2,206462.0895,"0","0"
"3189",129751.0511,43,"4",10,5,174247.8109,"1","1"
"3190",126682.9251,64,"1",8,0,466005.2554,"1","1"
"3191",54166.24521,20,"0",1,6,489818.5295,"0","0"
"3192",45043.09037,70,"2",20,1,392049.0514,"0","0"
"3193",113431.5529,31,"3",16,7,382622.405,"1","1"
"3194",141485.5513,71,"0",17,1,20441.92673,"1","1"
"3195",46737.23472,42,"1",3,3,295620.119,"1","1"
"3196",34576.67852,72,"2",10,0,169159.3836,"0","0"
"3197",90843.41814,61,"0",7,2,321947.7702,"1","1"
"3198",36438.2847,59,"0",15,5,298455.2243,"1","1"
"3199",119912.6893,39,"3",8,4,54840.73957,"1","1"
"3200",114450.9485,29,"1",14,5,239529.4164,"1","1"
"3201",33039.49992,34,"2",19,2,446845.4526,"1","1"
"3202",48597.81342,70,"4",14,7,167109.4943,"0","0"
"3203",107203.7773,26,"2",7,2,306604.7472,"1","1"
"3204",71092.55242,68,"0",19,7,387398.4507,"0","0"
"3205",47981.40228,78,"1",11,1,197835.583,"0","0"
"3206",104368.8751,72,"3",20,2,202705.7902,"1","1"
"3207",55462.67244,41,"3",16,0,42027.63153,"1","1"
"3208",42621.16629,32,"2",6,3,194001.3894,"1","1"
"3209",30851.48315,78,"3",18,2,117969.5271,"0","0"
"3210",97056.25939,67,"3",8,2,454957.6138,"1","1"
"3211",65474.07409,32,"0",15,7,123080.1427,"0","0"
"3212",121170.4692,38,"1",5,8,473466.5794,"1","1"
"3213",30007.80417,63,"0",13,5,439340.5697,"0","0"
"3214",120560.6861,73,"4",15,7,141278.2404,"1","1"
"3215",36624.3764,35,"1",16,3,367966.4572,"1","1"
"3216",115625.6656,26,"2",6,0,454494.9742,"1","1"
"3217",56598.02272,71,"4",11,5,34620.31684,"0","0"
"3218",129118.5519,69,"0",15,1,126361.9653,"1","1"
"3219",95134.64941,43,"3",11,4,420593.7616,"0","0"
"3220",35950.69002,30,"2",5,8,80720.853,"1","1"
"3221",103431.5539,49,"4",2,4,217612.6594,"0","0"
"3222",90127.51395,26,"2",3,8,139630.4556,"0","0"
"3223",33374.98209,61,"0",1,4,165981.9315,"0","0"
"3224",126344.4557,49,"2",15,5,39675.04254,"1","1"
"3225",113721.9289,66,"2",7,0,50726.10231,"1","1"
"3226",81557.97677,40,"0",3,2,62197.7659,"0","0"
"3227",95854.2807,62,"0",6,8,97303.03328,"1","1"
"3228",95735.32276,29,"3",12,7,85816.76412,"0","0"
"3229",37638.34577,58,"3",8,7,45170.58545,"1","1"
"3230",49176.69202,66,"0",16,2,440809.3877,"0","0"
"3231",80716.54955,79,"2",15,0,266685.0428,"1","1"
"3232",105646.1997,59,"1",4,8,163283.0061,"0","0"
"3233",87121.41559,25,"0",13,0,419645.7815,"0","0"
"3234",26842.13948,70,"2",10,7,337168.3457,"0","0"
"3235",93216.51782,75,"4",14,5,439422.8855,"1","1"
"3236",146370.2049,71,"1",20,5,309204.736,"1","1"
"3237",29724.09253,49,"2",9,4,40858.34964,"1","1"
"3238",143709.4215,51,"0",17,3,297948.4964,"1","1"
"3239",20000,27,"0",7,1,398008.776,"1","1"
"3240",48362.79485,40,"3",11,3,0,"1","1"
"3241",45789.14735,31,"0",13,2,473339.6622,"1","1"
"3242",126471.9181,77,"3",11,3,437345.1063,"1","1"
"3243",106921.3431,36,"3",17,7,94318.03402,"1","1"
"3244",118526.9551,33,"3",15,7,460317.7887,"1","1"
"3245",113390.8027,59,"4",11,6,112239.0269,"0","0"
"3246",85914.2271,77,"2",2,8,131436.0378,"1","1"
"3247",114495.4691,36,"3",10,0,36282.40997,"1","1"
"3248",71347.71227,31,"0",2,1,144669.567,"0","0"
"3249",43566.97431,51,"2",16,3,477050.4319,"1","1"
"3250",110476.3152,32,"2",16,7,467600.6561,"1","1"
"3251",112308.6969,42,"3",15,1,288488.492,"0","0"
"3252",25728.23081,64,"4",8,0,441966.5686,"0","0"
"3253",21571.09379,65,"1",19,0,368401.3864,"1","1"
"3254",77838.59047,65,"0",12,8,378681.8105,"1","1"
"3255",95106.44566,67,"0",2,4,438544.0041,"1","1"
"3256",74547.75913,35,"2",18,2,173022.6886,"0","0"
"3257",76351.13728,57,"1",19,1,113077.2353,"0","0"
"3258",77917.28955,28,"2",5,2,143396.9944,"0","0"
"3259",29090.32999,52,"0",18,4,264669.4435,"1","1"
"3260",121756.9615,33,"3",2,3,115680.6021,"1","1"
"3261",71342.3838,54,"0",11,8,231996.7468,"1","1"
"3262",150000,74,"0",8,1,155584.6972,"1","1"
"3263",30152.40464,74,"2",3,0,198376.4253,"0","0"
"3264",30740.18376,24,"0",19,4,176536.3786,"1","1"
"3265",84024.68079,54,"4",19,8,337108.7777,"0","0"
"3266",132440.6696,46,"2",8,8,183894.2865,"1","1"
"3267",111458.4802,32,"2",20,7,381758.7145,"1","1"
"3268",55973.67662,76,"1",7,5,26093.83703,"0","0"
"3269",134471.1102,60,"3",13,8,272009.1632,"1","1"
"3270",115596.6123,30,"0",14,0,5086.540816,"1","1"
"3271",55044.1066,45,"0",5,8,258517.8619,"1","1"
"3272",42890.38723,47,"2",20,0,408620.0299,"1","1"
"3273",78509.73629,53,"1",19,6,115100.9283,"0","0"
"3274",115630.3728,60,"1",15,4,142854.1426,"0","0"
"3275",83418.11988,58,"3",17,6,92155.40682,"0","0"
"3276",82787.61695,69,"4",5,5,199044.494,"1","1"
"3277",101543.9956,60,"3",10,0,66464.18848,"0","0"
"3278",86007.0738,67,"4",20,8,30018.64198,"1","1"
"3279",86623.68309,38,"3",18,5,464585.4136,"0","0"
"3280",29123.77478,22,"2",6,1,454092.8197,"1","1"
"3281",78968.47598,43,"2",15,6,243507.6865,"0","0"
"3282",114749.1719,23,"0",17,7,42025.6607,"1","1"
"3283",50194.50781,75,"1",8,1,80387.3802,"0","0"
"3284",45144.75342,24,"2",11,4,258505.0752,"1","1"
"3285",23562.60317,27,"2",3,7,400129.2414,"1","1"
"3286",102476.1841,49,"1",14,3,152705.578,"0","0"
"3287",42509.61502,20,"4",20,5,278502.3324,"1","1"
"3288",86346.42344,50,"3",3,1,371826.1484,"0","0"
"3289",20000,26,"1",19,2,811.233153,"1","1"
"3290",104962.3213,76,"3",1,7,205456.4825,"1","1"
"3291",20000,64,"4",18,8,461223.86,"1","1"
"3292",99945.79676,66,"2",8,6,132557.4532,"1","1"
"3293",101779.3902,28,"4",17,5,474756.7836,"1","1"
"3294",125453.7298,66,"4",13,2,183805.5791,"1","1"
"3295",109912.9582,73,"1",16,7,41543.76983,"1","1"
"3296",35748.7491,28,"3",16,5,142679.8697,"1","1"
"3297",109447.4568,70,"3",12,6,241159.839,"1","1"
"3298",96550.46861,46,"4",15,5,35802.91712,"0","0"
"3299",101562.1061,59,"1",16,3,123791.1412,"0","0"
"3300",95650.58462,44,"2",16,5,224758.7662,"0","0"
"3301",91850.1359,67,"4",19,2,447141.9696,"1","1"
"3302",21882.17407,80,"2",20,2,10638.81168,"0","0"
"3303",20000,80,"3",15,1,365821.8727,"1","1"
"3304",39234.03949,63,"2",6,5,371020.544,"0","0"
"3305",51888.51738,80,"2",20,0,335059.667,"0","0"
"3306",100770.7787,45,"4",12,8,252548.4016,"0","0"
"3307",71340.62234,76,"4",7,7,272351.6326,"0","0"
"3308",118029.4243,41,"0",15,3,450650.2171,"0","0"
"3309",74179.213,41,"4",12,3,64499.49633,"0","0"
"3310",44746.90311,29,"4",12,7,373748.1998,"1","1"
"3311",52787.26607,26,"4",4,1,78854.84383,"0","0"
"3312",27174.56775,72,"2",11,1,235517.7057,"0","0"
"3313",113526.3416,40,"0",10,6,338284.4939,"1","1"
"3314",60394.50385,69,"1",13,8,445734.483,"0","0"
"3315",127521.587,78,"0",19,1,332586.2203,"1","1"
"3316",20000,80,"1",5,5,395555.7368,"1","1"
"3317",60329.49862,77,"0",17,2,194778.5977,"0","0"
"3318",58652.8533,26,"4",4,7,315279.2106,"0","0"
"3319",20421.06203,27,"0",2,8,203564.9978,"1","1"
"3320",96205.4869,20,"4",12,1,263129.5533,"0","0"
"3321",63443.73862,22,"1",12,5,90608.36342,"0","0"
"3322",100944.1431,53,"2",13,3,100645.7799,"0","0"
"3323",134994.341,73,"2",14,8,32916.07259,"1","1"
"3324",92899.01242,22,"4",6,0,258454.6586,"0","0"
"3325",96546.44309,44,"4",9,1,123743.6314,"0","0"
"3326",100163.7051,55,"4",13,3,485751.3709,"0","0"
